time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.24722869178864917,0.16962895178384593,1.9213989311541622,0.11160758242964075,0.09847716456176592,0.0,-0.6791518890933451,0.5606535612722692,3.2407880723672315,0.1515826963012882,0.039135840610988605,0.0,449.8173075786357,447.8472776417015,447.1613053195465,449.04670205039787
1.2600000000000007,-0.2902258109743842,0.2057592231276687,2.120005953224348,0.12351258225300477,0.11704866403455139,0.0,-0.7560008371736383,0.6448704556124507,3.3786176339803213,0.16878400681938022,0.08207443489934686,0.0,459.7144291916803,463.10628350397644,461.49543070105676,462.8736079996471
1.3200000000000007,-0.3381236466914982,0.247116009726748,2.3262126590216194,0.13401699461371752,0.12382102295421671,0.0,-0.841246413018372,0.7347103238706321,3.494287929502749,0.17441860394123915,0.09581338324372562,0.0,456.5089781424441,457.60998005935306,455.99102802101044,456.4680421275137
1.3800000000000008,-0.39136052650892456,0.2941705755529764,2.5399308465162904,0.14558428709266735,0.13056957850503448,0.0,-0.9339769806383291,0.8349146739759823,3.628871158833799,0.1847804492773193,0.1056314543724418,0.0,463.73352715525994,464.51213023586473,463.2304668400963,464.07367361116826
1.4400000000000008,-0.45013372860295164,0.3472779239658695,2.7602710802078914,0.1574487529212858,0.1395401800114131,0.0,-1.0260099929108493,0.9364246076867465,3.71510802476747,0.19331363830720263,0.08661602152723821,0.0,451.18327758686627,449.653715577215,450.2856176029799,451.0090905737087
1.5000000000000009,-0.5145316870228511,0.4067069470331672,2.9852379892905514,0.1880591035131589,0.14488205593583015,0.0,-1.1210784900988384,1.0474964501153994,3.782824466562285,0.144333550555121,0.08107601885586099,0.0,446.63605109344826,446.189822853374,448.28870466949945,444.3209791892313
1.560000000000001,-0.5854918675398784,0.474276123406486,3.219062774811561,0.20094111380907087,0.15315648938571158,0.0,-1.2451692008779551,1.2061129253376521,4.009909170769708,0.1656732160056709,0.05961167172779293,0.0,496.79092212287685,495.218157288049,496.90101153146526,498.4819209147585
1.620000000000001,-0.6628301619951213,0.5500470702691082,3.458498633709568,0.216977471239864,0.1569396622035386,0.0,-1.3331068751913469,1.320845724808312,3.970939845964684,0.19154523259943246,0.053291028670889036,0.0,415.47082002196856,414.9187576641005,414.96401704503603,417.2606829163656
1.680000000000001,-0.7461303947442127,0.6337906807314536,3.6992798216798666,0.2300099592254785,0.1630897208808939,0.0,-1.4441092801745674,1.471768544856194,4.054191476832415,0.17669789533835453,0.07095208273803877,0.0,455.67425888766564,457.08641252062455,458.43037115373807,457.2817181045465
1.740000000000001,-0.835549248706928,0.7259107655855542,3.941057761058975,0.24117707575890712,0.16734285056167408,0.0,-1.5368866571443658,1.599762575215865,4.004780181858949,0.16717375880910051,0.07073226492356147,0.0,414.81080536909934,414.79574076098936,415.17731253236775,414.3720832112373
